emg1,emg2,emg3
0.244379,0.136852,0.151515
0.249267,0.136852,0.151515
0.386119,0.136852,0.161290
0.322581,0.136852,0.156403
0.283480,0.131965,0.151515
0.312805,0.131965,0.156403
0.224829,0.131965,0.151515
0.200391,0.131965,0.156403
0.190616,0.136852,0.151515
0.166178,0.131965,0.151515
0.224829,1.495601,0.283480
0.425220,3.445748,0.850440
0.620723,4.496579,2.057674
1.021505,4.501466,1.539589
0.620723,4.491691,1.187683
0.322581,2.091887,0.571848
0.786901,0.948192,0.312805
1.197458,0.767351,0.263930
1.412512,0.664712,0.219941
1.358749,0.474096,0.190616
0.928641,0.391007,0.171065
0.786901,0.283480,0.166178
0.562072,0.317693,0.156403
0.654936,0.263930,0.156403
0.434995,0.180841,0.156403
0.537634,0.161290,0.151515
0.356794,0.156403,0.156403
0.351906,0.141740,0.151515
0.229717,0.161290,0.151515
0.298143,0.166178,0.156403
0.288368,0.185728,0.156403
0.273705,0.156403,0.161290
0.249267,0.136852,0.156403
0.312805,0.146628,0.156403
0.298143,0.474096,0.171065
0.483871,4.496579,0.782014
0.645161,4.496579,0.997067
0.850440,4.501466,1.490714
0.571848,4.496579,1.124145
0.386119,2.277615,0.532747
1.192571,1.109482,0.342131
1.725318,0.933529,0.278592
1.544477,0.650049,0.239492
1.177908,0.513196,0.195503
0.889541,0.303030,0.175953
0.400782,0.205279,0.161290
0.293255,0.195503,0.151515
0.224829,0.161290,0.156403
0.166178,0.141740,0.151515
0.161290,0.136852,0.146628
0.156403,0.136852,0.151515
0.151515,0.131965,0.146628
0.151515,0.131965,0.151515
0.156403,0.136852,0.156403
0.156403,0.146628,0.151515
0.175953,0.136852,0.156403
0.166178,0.136852,0.156403
0.175953,0.156403,0.156403
0.180841,0.889541,0.205279
0.351906,3.587488,0.532747
0.806452,4.501466,1.759531
0.684262,4.496579,1.534702
0.483871,4.501466,1.358749
0.254154,2.746823,0.586510
0.415445,1.260997,0.322581
1.065494,0.796676,0.239492
1.524927,0.532747,0.229717
1.094819,0.557185,0.224829
1.138807,0.391007,0.180841
0.874878,0.303030,0.166178
0.694037,0.219941,0.161290
0.356794,0.161290,0.151515
0.239492,0.146628,0.156403
0.469208,0.161290,0.161290
0.386119,0.141740,0.156403
0.400782,0.161290,0.156403
0.239492,0.141740,0.156403
0.229717,0.146628,0.151515
0.263930,0.136852,0.166178
0.215054,0.171065,0.161290
0.322581,0.156403,0.156403
0.268817,0.146628,0.161290
0.254154,0.161290,0.156403
0.342131,0.151515,0.156403
0.215054,0.146628,0.156403
0.180841,0.332356,0.171065
0.518084,2.570870,0.532747
0.610948,4.501466,1.378299
0.478983,4.491691,0.928641
0.386119,3.460411,0.645161
0.224829,1.304985,0.322581
0.263930,0.674487,0.219941
0.982405,0.488759,0.239492
3.176931,0.522972,0.298143
1.852395,0.542522,0.205279
0.899316,0.288368,0.175953
0.439883,0.190616,0.161290
0.273705,0.161290,0.151515
0.337243,0.141740,0.156403
0.224829,0.136852,0.156403
0.356794,0.141740,0.151515
0.215054,0.136852,0.151515
0.175953,0.131965,0.151515
0.175953,0.136852,0.151515
0.175953,0.136852,0.156403
0.224829,0.161290,0.175953
0.371457,0.146628,0.185728
0.381232,0.141740,0.166178
0.288368,0.146628,0.156403
0.205279,0.136852,0.156403
0.210166,0.131965,0.151515
0.669599,0.151515,0.151515
0.415445,0.141740,0.151515
0.718475,0.171065,0.156403
0.361681,0.146628,0.151515
0.610948,0.254154,0.185728
0.566960,2.580645,0.801564
0.782014,4.496579,1.133920
