emg1,emg2,emg3
2.238514,0.156403,0.161290
2.062561,0.151515,0.166178
1.573803,0.146628,0.166178
1.256109,0.141740,0.161290
1.036168,0.146628,0.156403
1.109482,0.136852,0.156403
0.782014,0.136852,0.151515
0.928641,0.845552,0.224829
0.566960,4.496579,2.096774
0.606061,4.496579,2.223851
0.400782,4.496579,1.207234
0.254154,1.725318,0.518084
0.410557,0.894428,0.307918
0.439883,0.811339,0.234604
0.444770,0.376344,0.195503
0.244379,1.593353,0.405670
0.175953,0.772239,0.244379
0.151515,0.786901,0.254154
0.742913,0.596285,0.234604
1.016618,0.478983,0.210166
0.962854,0.386119,0.234604
0.498534,0.263930,0.190616
0.366569,0.278592,0.180841
0.307918,0.215054,0.166178
0.303030,0.171065,0.161290
0.757576,0.156403,0.156403
0.723363,0.190616,0.161290
1.270772,0.171065,0.161290
1.006843,0.180841,0.166178
1.348974,0.156403,0.161290
1.260997,0.156403,0.156403
1.241447,0.166178,0.166178
1.520039,0.156403,0.180841
1.603128,0.156403,0.224829
1.295210,0.151515,0.195503
1.246334,0.141740,0.185728
1.476051,0.151515,0.180841
1.217009,0.141740,0.171065
1.124145,0.151515,0.171065
1.050831,0.151515,0.180841
0.918866,0.151515,0.185728
4.496579,0.166178,0.185728
4.496579,0.175953,0.175953
4.496579,0.190616,0.171065
4.501466,0.205279,0.185728
4.496579,0.913978,0.180841
4.496579,0.498534,0.185728
4.501466,0.332356,0.200391
4.496579,0.278592,0.205279
4.501466,1.314761,0.210166
4.496579,0.606061,0.185728
4.496579,2.781036,0.337243
4.496579,3.602151,0.229717
4.501466,3.304008,0.532747
4.496579,4.393939,0.303030
4.496579,2.580645,0.410557
4.496579,3.269795,0.268817
4.496579,2.663734,0.215054
4.496579,1.896383,0.195503
4.496579,2.482893,0.234604
4.496579,2.277615,0.205279
4.501466,4.496579,0.889541
4.496579,4.496579,1.065494
4.496579,4.496579,0.640274
4.501466,4.477028,0.361681
4.501466,4.496579,0.244379
4.501466,4.506354,1.221896
4.496579,4.496579,0.884653
